Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity
Hot Child In The City,Nick Gilder,spotify:artist:2kzcxYyQIRbwtkwVtj48mG,34,classic canadian rock,214960,2001-01-01,47
Travelling,Paper Lions,spotify:artist:3cxTadiWXDzuRXsRXHx6YI,14,pei indie,196560,2007-01-01,16
Soft Offering (For the Oft Suffering),Hey Rosetta!,spotify:artist:52ue4x5xVjLx4cw2HEXMhi,28,"canadian indie, canadian indie rock, newfoundland indie, nl folk",237840,2015-01-20,0
You Are the Right One,Sports,spotify:artist:4AGNJdJiVltImYk1UTLE0K,53,tulsa indie,172506,2015-07-24,0
Adventure,Disasterpeace,spotify:artist:7rSMEcqv4Ez0OLgJKDjrvq,47,"chiptune, indie game soundtrack",198536,2013-01-08,0
One Step Closer,Shane Harper,spotify:artist:1zKD316iTPlm0I1EUk8x6j,28,"post-teen pop, teen pop",215771,2012-02-14,33
Walking in the Sun,PANG!,spotify:artist:6TlN75Ns66CyxBuZ7i3TK3,38,deep tropical house,213402,2015-05-22,53
Cut Your Teeth,Kyla La Grange,spotify:artist:6KcmUwBzfwLaYxdfIboqcp,41,"metropopolis, shimmer pop",194253,2014-06-02,35
Love Plus One,Haircut 100,spotify:artist:6imyM8T1Xbe8v2iZe41dR7,36,"brit funk, new romantic, new wave, new wave pop, sophisti-pop",212573,1982,53
Boxerbeat,Jo Boxers,spotify:artist:6lONz9iABy1tb7Nl9FAOZG,29,"deep new wave, early synthpop",184026,2006-02-11,7
Kiss Me (1983),Stephen Duffy,spotify:artist:2G5cWvHkX9WSrGv6OnmpWD,25,"new wave pop, solo wave",206493,1998-01-01,23
Our Lips Are Sealed,Fun Boy Three,spotify:artist:1dmEUAQBopYUrsMnQnScWL,39,"new romantic, new wave, new wave pop, ska revival",171506,1983,0
Plans,Fort Hope,spotify:artist:6YT8OB3iuoB58qaSmP0bgt,18,british alternative rock,220516,2015-02-08,21
Finessin,Baby E,spotify:artist:3AhRH2q3GOnk8r1ZPHBnRM,35,,171624,2015-05-22,37
Insomniac Olympics,Blockhead,spotify:artist:7bHm3B3jJju0q9FUdOgp3b,44,"downtempo, electronica, instrumental hip hop",306586,2004-03-09,45
I've got that tune,Chinese Man,spotify:artist:6vgw0jwJkUnW2NR1rzsQU3,51,"electro swing, hip-hop experimental, nu jazz, rap marseille",269986,2007-01-09,53
Everything You Need,The Lonely Wild,spotify:artist:7uG1pvcReIxuBhvpabjdom,10,la indie,275586,2012-10-26,24
All That I Know (feat. Hoodie Allen),Moosh & Twist,spotify:artist:52lUXCmpmAIVsgNd1uADOy,32,indie pop rap,231111,2014-04-22,43
Rat-at-at,The Skints,spotify:artist:39k4UDTgsWe6NCi6hgnfc1,36,"dub punk, modern reggae, reggae fusion, ska, uk reggae",214986,2012-03-12,35
You Go Running,Deep Sea Diver,spotify:artist:6CD0HbcaKmuVB3NHJJgSdH,30,"indie surf, seattle indie",249545,2012-05-21,28
In My Zone,Rittz,spotify:artist:5sRhscbWRXFbjXtSZyfaWY,54,"atl hip hop, country rap",298200,2014-09-09,55
Anything,Natasha Mosley,spotify:artist:1fYdgyGBrMIEML5cuo5FpZ,53,pop r&b,197584,2015-05-22,40
Derp,Bassjackers,spotify:artist:6xQvQwZQQuq9R3TdPNbcR8,58,"dutch house, edm, electro house, pop dance, progressive electro house",279374,2014-04-28,0
All Or Nothing At All,Harry James,spotify:artist:5MpELOfAiq7aIBTij30phD,49,"big band, jazz trumpet, swing",176933,1995-08-29,40
Masked Heroes,Vexento,spotify:artist:3tYJfCciy07wTBt2HpjCQw,40,gaming edm,211252,2014-12-05,42
True,Digital Farm Animals,spotify:artist:5fyDppLDl1juIu1BcUT5zh,57,uk dance,193946,2015-08-07,37
King,GRADES,spotify:artist:5xtS6AoBUHhaAhxC1JN3PY,43,uk dance,187867,2015-07-17,20
All Night Longer,Sammy Adams,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,47,indie pop rap,177093,2012-08-20,58
Sour Patch Kids,Bryce Vine,spotify:artist:1ShZZUjkbXCjhwrb18BA8I,60,indie pop rap,252560,2014-04-15,0
Pristine,Mantaraybryn,spotify:artist:4U7hzJON7jzAwaWqB4raLf,27,"cornwall indie, uk alternative pop",197013,2013-06-10,0
Stars Come Out - Radio Edit,RUNAGROUND,spotify:artist:0bTwqu2kHGHJyomMDAGpkK,33,viral pop,200683,2015-11-17,26
Brother Louie,Stories,spotify:artist:31U8n9SSMOKaUcfi4KnYVT,25,,235800,1973,42
Hollow,Heart Of A Coward,spotify:artist:6GIZRqEJJNx3MFaC1YoFMZ,31,"djent, melodic metalcore, metalcore, uk metalcore",256658,2015-10-02,36
Chasing Dreams,Miss Fortune,spotify:artist:5kx19W2Z47r0eF76IIRG7l,31,post-screamo,232933,2014-05-19,0
Do It Like Me,DLOW,spotify:artist:2wr9il91kGyzsfs4ypVr02,25,chicago bop,146000,2016-03-18,44
Ran off on Da Plug Twice,Plies,spotify:artist:3jksrX4oBklxR78ft8gv3j,61,"dirty south rap, miami hip hop, southern hip hop, trap",153346,2016-01-29,49
Breathe,Seeb,spotify:artist:5iNrZmtVMtYev5M9yoWpEq,66,pop dance,240272,2016-03-11,56
Booty Bounce - Radio Edit,Tujamo,spotify:artist:2vVNxGBvKRQMWwI5c8KmYh,60,"dutch house, edm, electro house, melbourne bounce, pop dance, progressive electro house",199687,2015-04-17,0
Move On (C'est la vie),Faydee,spotify:artist:5v7efr4mqt3RQxkT0Mmh5g,51,,183071,2015-01-25,35
The Booze Cruise,Blackjack Billy,spotify:artist:0kGFplMt0ZXkae40T5EVZ7,37,modern southern rock,173022,2013-11-21,0
Gyal You A Party Animal,Charly Black,spotify:artist:5sK8BsvyDl4TFA6KaBf8or,58,"dancehall, jamaican dancehall",214866,2016-02-23,1
In Your Arms,Chef'Special,spotify:artist:7IiSLreTg1of8dDwxwiPw3,55,"dutch indie, dutch pop, dutch rock, folk-pop, nederreggae",215237,2015-06-02,0
Secret,Chelsea Lankes,spotify:artist:5JZ7uSAWAzTHHVBICdtAc6,21,"indie poptimism, la pop",227524,2014,0
In These Shadows (feat. Carmen Forbes),Fytch,spotify:artist:4A18NGfdKU0HrkmvVlPO7I,38,filthstep,329142,2014-09-05,36
Afterglow,Wilkinson,spotify:artist:6m8itYST9ADjBIYevXSb1r,60,"dancefloor dnb, drum and bass, uk dance",225172,2014-10-20,34
Riverbank,Bolier,spotify:artist:65NscqgsoMPqBtoLbkP3jD,48,deep tropical house,194000,2016-01-15,0
Letting Go - Radio Version,Da Tweekaz,spotify:artist:6UOk7DmvqlzWmo6gjhZvn6,60,"classic hardstyle, euphoric hardstyle",200694,2014-09-01,30
German Whip,Meridian Dan,spotify:artist:5UhqlN0em1N4hDjegJD1Lg,27,grime,196345,2014-01-01,44
Eyes on Fire,Blue Foundation,spotify:artist:1FWybrAwiSa0zKibdLfZZr,50,dream pop,302826,2007-09-24,67
And the living is easy!,Guts,spotify:artist:5mMkUZv8uUrlH0SHX89BeS,54,"bboy, electronica, nu jazz",311490,2007-09-24,0
Stronger (feat. Emel),Stonebank,spotify:artist:4lC8Q0azW5ij2e1skZo377,45,"brostep, complextro, gaming edm",320393,2015-01-05,0
Cold Light,Operators,spotify:artist:4kU5nN9B7hXLqUg7sMiQKw,17,canadian indie rock,188373,2016-04-01,0
Dancing (Again!) - Radio Edit,Eats Everything,spotify:artist:4W991QdgKWX4TO864ypInA,42,"deep disco house, house, raw techno",199680,2015-10-02,35
Motherless Land,The Virginmarys,spotify:artist:1Kpz4HxilmXzCt2eLpGgID,26,"garage rock revival, modern alternative rock",203613,2016-02-19,0
Our Apartment,Aaron West and The Roaring Twenties,spotify:artist:59cc2f0IvGu6YVEtY4cS0p,43,"alternative emo, anthem emo, emo, philly indie, pop punk",213626,2014-07-08,0
Freaks,The Royal,spotify:artist:1Uz43qVkZhdPGAQPM2TSTX,26,,212343,2012-10-27,32
The Mile,Dead Letter Circus,spotify:artist:3NW2VkBpoHFv327eSuH490,31,"australian alternative rock, progressive alternative",204653,2007-05-12,38
Real Girls Eat Cake,The Janoskians,spotify:artist:5PP8syQrThERevdtvBZX60,24,"australian pop, teen pop",171146,2015-03-02,31
Far From Home,Swanky Tunes,spotify:artist:06cLuOP0p7VAnBnqil1eWX,43,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm",228000,2015-10-12,33
SKANK - Radio Edit,Charmes,spotify:artist:3Lat1XFXy1jjal8bckU6ZQ,32,"dutch house, electro house",173809,2015-04-27,0
This Feeling - Radio Edit,L'Tric,spotify:artist:4ZedOHbnyLaFvvMuY6uaOM,33,,186119,2015-02-17,0
Run Boy Run,Woodkid,spotify:artist:44TGR1CzjKBxSHsSEy7bi9,58,chamber pop,213266,2013-01-01,72
The Hunter,SOFT PLAY,spotify:artist:3xByNj8XW17oW0wsJhgzYL,48,"english indie rock, kent indie, modern alternative rock",180573,2015-06-01,51
Set the World on Fire (The Lie of Lies),Symphony X,spotify:artist:4MnZkh4dpNmTMPxkl4Ev5L,42,"neo classical metal, power metal, progressive metal, progressive power metal",355053,2010-07-16,0
All Over,CRUISR,spotify:artist:1jNnM5dm7dzt16IocWCvJc,34,"hopebeat, indie poptimism, indie rockism, philly indie",182653,2015-09-25,0
Have I Always Loved You?,Copeland,spotify:artist:31HpswGOiF0Mc2wm11sIoN,35,"dreamo, piano rock",172400,2014-11-17,21
Dagger,Vildhjarta,spotify:artist:0z4ODfFM8PGE0A9r0tZ75J,38,"djent, instrumental djent, thall",265693,2011-11-28,37
Angelica,Lamb,spotify:artist:08YvZ2qzFrDSITfHLbPKMP,40,"electronica, trip hop",220813,2004-02-24,0
Laid to Rest,Lamb of God,spotify:artist:3JFsVIxOn7STeilPICkkB2,62,"alternative metal, groove metal, melodic metalcore, metal, nu metal, virginia metal",230226,2004-08-30,0
Once Upon a Time,Mariahlynn,spotify:artist:4jk4lxjwNCDVIwHyCrUmlk,30,trap queen,156000,2015-02-19,0
Memories,Romeofoxtrott,spotify:artist:4sgqQzBViTXiL725fmaJ9S,19,deep euro house,459120,2013-11-01,37
Hold You - Hold Yuh,Gyptian,spotify:artist:2JX4h8xm0hNxCB0aNBWzyi,55,"conscious hip hop, dancehall, reggae fusion",233253,2010-07-16,71
England Skies,Shake Shake Go,spotify:artist:1FmnkGJ5KDt1eCHJQVyAbk,38,rock alternatif francais,235043,2016-02-05,53
Big Log - 2006 Remaster,Robert Plant,spotify:artist:1OwarW4LEHnoep20ixRA0y,53,"album rock, art rock, blues rock, classic rock, hard rock, heartland rock, mellow gold, progressive rock, rock, singer-songwriter, uk americana",304800,1983,59
Bladadah,Mozzy,spotify:artist:4AA474G2hRfrHyGrfyDseO,61,"cali rap, sacramento hip hop",218881,2015-07-11,43
Asunder,Stee Downes,spotify:artist:1REIcVUKiv1NcVivFm1ufJ,42,,349026,2008-10-20,0
Holiday Road - National Lampoon's Vacation,Lindsey Buckingham,spotify:artist:3Dzj993UEz8Z5ovxuirzFO,45,heartland rock,131520,1983,56
Queen of Elba,Laura Jansen,spotify:artist:1Ecagb1V0oVlO0pFKnhYWM,33,dutch pop,236981,2015-01-06,9
Walk Like A Zombie,Horrorpops,spotify:artist:7MvgOAoxA9ZgOxtRBYxLWJ,30,"danish punk, horror punk, psychobilly",247053,2005-09-13,38
Who Killed The Cheerleader,Nekromantix,spotify:artist:3KPGTmc7LTodUo6mG4KvzQ,31,"danish punk, psychobilly",249200,2002,34
Problem,Natalia Kills,spotify:artist:6wdvERzX4CUCOXu6hSS95x,46,"candy pop, dark pop, electropop",223226,2013-01-01,48
9 Lives,Mad Sin,spotify:artist:0KeXahyB2g6PPQMG7sImjB,29,"psychobilly, punk 'n' roll",186226,2010-07-16,34
Eaten,Bloodbath,spotify:artist:7eYmDBinb760MUIfoRdlGQ,38,"black metal, brutal death metal, death metal, deathgrind, metal, swedish death metal, swedish metal, technical death metal, thrash metal",258133,2005-07-13,47
Falling for You - Radio Edit,Teenage Mutants,spotify:artist:3IFgjVPT8yeB4UnJCWOpZA,43,dark techno,214640,2015-08-07,44
Swim,Fickle Friends,spotify:artist:1nhSLEYdoBHG6cJ8NDwoF1,36,"gauze pop, indie poptimism, metropopolis",197624,2016-03-11,0
Boom Clap,Lennon & Maisy,spotify:artist:720fJ5sGqAOhvU2IUypqIr,40,canadian country,175615,2015-02-03,46
Stay,Shaun Reynolds,spotify:artist:6kIgB5cLdAQ1ctIgs9lrkS,27,,242924,2013-04-10,0
Ode To Oi,TJR,spotify:artist:2L8yW8GIoirHEdeW4bWQXq,51,"dutch house, edm, electro house, melbourne bounce, moombahton, progressive electro house, uk garage",271875,2013-01-01,49
Yes. I'm Ready,Barbara Mason,spotify:artist:5PmZd7YOaUgQwhOja44fmZ,42,"classic soul, philly soul, southern soul",184333,1965-01-01,0
Oceans,Coasts,spotify:artist:5OgSr6wQteRu9jek5JvnDQ,30,"hopebeat, indie poptimism, indie surf",223613,2016-03-25,34
Spirits,The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl,54,"canadian indie, folk-pop, stomp and holler",203653,2016-04-22,0
Using,Sorority Noise,spotify:artist:7jXQfCP0xRnnind08ie0zT,48,"alternative emo, emo, new england emo",164372,2015-06-16,0
Home (feat. Nico Santos),Topic,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,71,"german dance, pop dance, pop edm, uk dance",204000,2016-01-19,49
I’m Alive (Life Sounds Like),Michael Franti & Spearhead,spotify:artist:1mHuZMOP8FG5ip4yAb1vrB,53,reggae fusion,231893,2013-01-01,48
I Need You,Rameses B,spotify:artist:06EfEcjc0vdvI6VNL0soIO,44,"chillstep, melodic dubstep",310000,2013-03-13,0
Our Own Way - Original Mix Edit,Klaas,spotify:artist:25sJFKMqDENdsTF7zRXoif,63,german dance,231964,2009-09-18,43
Hustler,Ky-Mani Marley,spotify:artist:1XTGADISSMRf8B4TcVGYUC,56,"reggae, reggae fusion",233533,2007-09-25,50
Wish You Were Here,Alpha Blondy,spotify:artist:41ekW4MXG59xJMXR8dX1OG,56,"african reggae, reggae, roots reggae",264773,2010,2
No Eyes (Radio Edit),Claptone,spotify:artist:4mncDFjVLUa3s025Tct3Ry,60,"german house, german techno, progressive house",204992,2013-09-30,0
Genre Police (feat. Lexi),S3RL,spotify:artist:11aa081aKYUzmeFm0yHdT2,57,"australian dance, freeform hardcore, happy hardcore",196499,2015-06-23,43
She's A Sweet One,Junior Wells,spotify:artist:78CBFzwo7wwNaaTYVP5btK,37,"blues, chicago blues, electric blues, harmonica blues, memphis blues, traditional blues",181786,1957,47
Part of Me,LittleKings,spotify:artist:7pSOgeenBhBEN5a5yHzxIS,30,,198633,2015-07-31,32
Run on Love (feat. Tove Lo) - Radio Edit,Lucas Nord,spotify:artist:4ZUg3IUvAPAl8coXQAxaXd,41,progressive electro house,238593,2013-06-05,0
2 Phones,Kevin Gates,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,71,"baton rouge rap, pop rap, rap, southern hip hop, trap",240000,2016-01-29,69
Chained Up,VIXX,spotify:artist:5BkB3rXc0qIdUtuEnhbK0A,43,"k-pop, k-pop boy group",192921,2015-11-10,0
Run Free,The Hearts,spotify:artist:2yaxC8BJYfOq9Sy5afqsYI,2,,175411,2015-04-27,0
Waiting Outside The Lines,Greyson Chance,spotify:artist:0Qnx1MPnHYt3jJCYrRFVwX,46,"post-teen pop, viral pop",231573,2011-01-01,42
"Girlfight - Remix; feat. Lil Jon, Da Brat, Remy Ma & Miss B; Explicit",Brooke Valentine,spotify:artist:0yqDXjskTQI1nj9bH6W9Ze,29,"hip pop, r&b, urban contemporary",255520,2005-01-01,34
Flip It (The Edit) - Radio Edit,Charlotte Devaney,spotify:artist:58quCP7j2McEeEtRungVle,29,,195692,2015-07-31,40
Carolina,Parmalee,spotify:artist:4TshyQDihSYXSWqvclXl3I,57,"contemporary country, country road, modern country rock, modern uplift",201346,2013-12-10,0
The Love Song,K-OS,spotify:artist:3EZWlSBWlPsC8lCI2Y36Gl,41,"alternative hip hop, canadian hip hop, canadian old school hip hop",258160,2004-01-01,33
New Horizons,Textures,spotify:artist:6v9XKyEf4HKmUMr3D6weIO,34,"djent, dutch metal, progressive metal",291626,2016-02-05,0
Love as a Weapon,Little Scream,spotify:artist:2U7njwghtRR6ofLobG32Lk,30,quebec indie,292978,2016-05-06,0
We Don't Have To Dance,Andy Black,spotify:artist:09NYzWfQlunWS3XBZFaDEC,48,pixie,193552,2016-03-18,64
When We Were Young,The Wild Wild,spotify:artist:6zg9H7xs8aqRSsmouYUuXu,6,la indie,165426,2016-02-26,0
Rise Up - Radio Edit,Yves Larock,spotify:artist:2P1h10tRBVlC2lVUqhl6wm,47,disco house,172173,2007,32
Eighteen,Dive In,spotify:artist:3MUHvC1BahPXrKbKZjkTwC,6,"gauze pop, metropopolis",211800,2015-05-26,0
Missing,EDX,spotify:artist:7GMot9WvBYqhhJz92vhBp6,50,"dutch house, edm, electro house, house, pop dance, progressive electro house, progressive house, swiss pop",197782,2016-01-14,0
Alive,Krewella,spotify:artist:0Cd6nHYwecCNM1sVEXKlYr,52,"edm, electra, electro house, pop dance",288880,2013-09-20,53
Spaceships,AREA21,spotify:artist:76YIoWHp3Ri3q1ocOPtFzp,47,,169608,2016-04-08,0
Don't Pull Away,J.Views,spotify:artist:54l5FjSx6OSPe2Qv9g4LjQ,26,future ambient,241987,2015-10-27,0
Bow and Arrow,Reuben And The Dark,spotify:artist:6eXJslu7IJJ6Ej8Czbd0iO,35,"calgary indie, canadian folk",199599,2014-05-27,0
C'mon N' Ride It (The Train),Quad City DJ's,spotify:artist:4mar1GMMEhvGyJdWagu6KS,42,miami bass,451440,1996-06-18,52
Sign Of The Wolf (Pentagram),Pentagram,spotify:artist:0xybuiDEYo3YuT3fLPaIyE,35,"doom metal, sludge metal, stoner metal, stoner rock",188120,1993,0
Once In a While,Timeflies,spotify:artist:6dC0rIJNLSFZwqckLgXJ8p,47,indie pop rap,215160,2016-03-18,55
Shame,Ciaran Lavery,spotify:artist:7zOuMHqRJ6YOMnCGpLfuTU,35,"british singer-songwriter, irish singer-songwriter",251960,2013-03-04,49
One More Time,Chris Medina,spotify:artist:2uCmngYSlTEELzZXl1z1dV,42,,244960,2013-03-05,5
Dive,Salvatore Ganacci,spotify:artist:5PdkRVDASsw6P7QoqRpz0F,51,"basshall, hard bass, moombahton",201126,2016-04-08,32
Lost in Thought,Funkdoobiest,spotify:artist:0pbj7bsLCiQ5f8P9mFnuPN,38,hardcore hip hop,219466,1995,52
All We Are,JONAH,spotify:artist:3Rmw0IldYoch0L6XmTjQO4,41,,252800,2015-02-06,0
Anchor,Novo Amor,spotify:artist:0rZp7G3gIH6WkyeXbrZnGi,71,"ambient folk, indie folk, modern indie folk",256282,2015-10-23,0
Long Days,"I Will, I Swear",spotify:artist:6GLT3cYXlaqGmlC6nY40rT,22,"belgian indie, ghent indie",201938,2013-04-01,26
The Promise,When In Rome,spotify:artist:3jOO5nZ2XPmc232rNjzqJy,50,"new romantic, synthpop",220960,1988-01-01,70
Friends,Solomun,spotify:artist:5wJK4kQAkVGjqM9x46KQOC,56,"german techno, hamburg electronic, melodic techno, minimal techno",547244,2014-07-07,7
Don't Mind,Kent Jones,spotify:artist:3jHBxvZ9gbBkZ17wKUqVsO,47,"miami hip hop, viral trap",198236,2016-04-25,66
PILLOWTALK,ZAYN,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,75,"pop, uk pop",202746,2016-03-25,80
Down In Flames,Cleopold,spotify:artist:2BeARYDF52QQk5S2zgiVHe,31,vapor soul,249586,2016-05-20,0
Crypteque,Danny Baranowsky,spotify:artist:2CivYlBeDSjMj9Azw9cIHB,43,"indie game soundtrack, video game music",165604,2015-04-28,0
Budding Trees,Nahko And Medicine For The People,spotify:artist:35fFUv2850L9CQjjNrLBpb,46,modern folk rock,384250,2013-05-21,0
History Song,"The Good, the Bad & the Queen",spotify:artist:6iy8nrBbtL57i4eUttHTww,31,modern alternative rock,185045,2007-01-22,40
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,67,"girl group, pop, talent show",214480,2016-05-27,79
The Hippy Hippy Shake,The Swinging Blue Jeans,spotify:artist:5gNduPlUGHsgy1w7f71obH,39,"british invasion, merseybeat",106066,2008-07-21,0
Shake a Bone,Son Of Dave,spotify:artist:5t81Dbcvlm5J7YP7cI2kae,33,garage punk blues,184813,2010-03-01,0
Convoy,C.W. McCall,spotify:artist:0iTkPxRldzi5lmS6qZ70JV,44,"classic country pop, country rock, truck-driving country",230600,1990-01-01,62
Head Over Boots,Jon Pardi,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,72,"contemporary country, country, country road, modern country rock",202346,2016-05-13,75
All The Way Up (feat. Infared),Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,65,"bronx hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap",191942,2016-03-02,63
Act Like You Know,Fat Larry's Band,spotify:artist:0DapOnrmvQGwToOmgk6Fz8,39,"disco, philly soul, post-disco",390013,1982-01-01,55
Blame,Denai Moore,spotify:artist:4bS7w1U8P3Zuaa5jmj3mvN,23,uk alternative pop,248367,2015-03-30,0
Permission,Ro James,spotify:artist:7r2oyrNc0YjSC7hZL87V0Y,42,"neo soul, pop r&b, r&b",281511,2017-03-29,58
I Will Follow You,RIVVRS,spotify:artist:5T3N5ks9c3L7D4aXw54DVs,32,folk-pop,207129,2014-03-21,42
If I Were Sorry,Frans,spotify:artist:1y5T3Prq30eW5RkpaUWNOQ,34,swedish idol pop,184060,2016-02-28,52
Dancing On My Own,Calum Scott,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,74,pop,260004,2016-06-03,0
Superior,Gentleman,spotify:artist:5tlNJfV9UIpgnbWmvUEFu7,54,"cologne hip hop, german hip hop, german reggae, reggae fusion",229706,2004-02-22,51
Take It or Leave It,Great Good Fine Ok,spotify:artist:422RLznpwUa5FsQgnTlgUH,45,"hopebeat, indie poptimism, metropopolis, neo-synthpop, nyc pop",183468,2015-09-15,37
Berlin,RY X,spotify:artist:2KjAo6wVc9d2WcxdxSArpV,61,"indie anthem-folk, indie folk",174172,2016-05-06,57
Baby,Royal Republic,spotify:artist:0DbbnkFMhhDvinDYIiHhGS,53,"swedish alternative rock, swedish garage rock",172600,2016-02-26,52
Better Together,Us The Duo,spotify:artist:3QGKsAfhZdldQCLuLjk6zl,48,"folk-pop, viral pop",200706,2015-04-28,62
Rock 'N' Roll Outlaw,Rose Tattoo,spotify:artist:1WsfEkSfrPIhy1lK7ZLRRH,36,australian rock,204026,1978-01-01,0
Bear Hands,Private Island,spotify:artist:21MZoYDTcbPsC5crOQVqho,35,,284826,2014-09-09,0
No Woman,Whitney,spotify:artist:32aUoW94mJ7xTJI7fG0V1G,50,"chamber pop, chicago indie, countrygaze, indie pop, indie rock",237973,2016-06-03,0
Old Friends,Pinegrove,spotify:artist:2gbT6GPXMis0OAkZbEQCYB,64,"countrygaze, new jersey indie, small room",207720,2016-02-12,0
Come Closer (feat. David Jay),Faustix,spotify:artist:6jPriOYMyUL9kNonBI1CNd,49,"dakke dak, danish pop",192298,2016-03-18,31
Missing You,Busy Signal,spotify:artist:4RfTXjK9aiiIKDaKUHpL57,58,"dancehall, jamaican dancehall, reggae fusion",212114,2011-11-07,0
I (Feat. Verbal Jint),TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu,65,k-pop,206038,2015-10-07,0
Backbeat,Dagny,spotify:artist:6Paz0vXJJ9bCPf0fEm3qzg,54,norwegian pop,225733,2016-05-06,0
Hip Hop Hooray,Naughty By Nature,spotify:artist:4Otx4bRLSfpah5kX8hdgDC,56,"east coast hip hop, hip hop, new jersey rap",267266,1993-02-23,0
You Are Going to Hate This,The Frights,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,46,"indie garage rock, indie surf, san diego indie, surf punk",186559,2016-02-12,54
Giving It All (To You),Haley & Michaels,spotify:artist:5ko56X4u667qvCekZkcWHF,23,country pop,234333,2015-05-01,38
Come As You Are,Crowder,spotify:artist:39xmI59WrIMyyJjSDq6WCu,60,"ccm, christian alternative rock, christian music",289746,2014-01-01,64
Shoot Me,Buster Moe,spotify:artist:3nmEMu180oirieWGPt1fOf,23,,244246,2016-05-20,0
Minnie the Moocher (Theme Song),Cab Calloway,spotify:artist:03cwCzIWQ8BRmXjGPDAL04,38,"big band, harlem renaissance, jazz blues, swing",194133,1989,44
No Type,New Beat Fund,spotify:artist:5IqdTZwvASXwM39z5qPqAA,33,,213797,2015-05-26,44
Easy,Mat Zo,spotify:artist:2n7USVO8fO8FF8zq4kG2N1,39,"complextro, edm, electro house, progressive house",398300,2013-01-01,0
Deli,Delorean,spotify:artist:4llqCChMq4zPzCB84OrTck,20,"balearic, indietronica",279066,2009-04-27,0
Deeper Than Love,Colleen Green,spotify:artist:0LHZaUvES8NniRWNuhHNJl,22,"bubblegrunge, indie punk, la indie, popgaze",365746,2015-02-24,0
